(69, 21, -100, -51, -926, -414, -1780, -141, -3330, 172, 1036.2119140625, -9848, 0, 28)
(69, 21, -100, -51, -926, -414, -1780, -141, -3330, 172, 1036.2119140625, -9848, 0, 28)
(69, 25, -92, -59, -926, -422, -1795, -141, -3330, 172, 1036.2119140625, -9848, 0, 232)
(69, 19, -86, -54, -922, -424, -1795, -141, -3330, 172, 1037.151123046875, -9810, 0, 255)
(69, 22, -98, -53, -916, -421, -1801, -141, -3330, 172, 1037.151123046875, -9810, 0, 204)
(69, 22, -98, -53, -916, -421, -1801, -141, -3330, 172, 1037.151123046875, -9810, 0, 204)
(69, 20, -96, -54, -922, -426, -1794, -141, -3330, 172, 1037.151123046875, -9810, 0, 255)
(69, 20, -96, -54, -922, -426, -1794, -141, -3330, 172, 1037.151123046875, -9810, 0, 255)
(69, 20, -96, -54, -926, -420, -1788, -141, -3330, 172, 1037.151123046875, -9810, 0, 10)
(69, 18, -92, -53, -918, -419, -1785, -141, -3330, 172, 1037.151123046875, -9810, 0, 3)
(69, 24, -103, -49, -904, -402, -1786, -141, -3330, 172, 1037.151123046875, -9810, 0, 16)
(69, 24, -103, -49, -904, -402, -1786, -141, -3330, 172, 1037.151123046875, -9810, 0, 16)
(69, 21, -103, -52, -932, -417, -1797, -141, -3330, 172, 1037.151123046875, -9810, 0, 247)
(69, 21, -103, -52, -932, -417, -1797, -141, -3330, 172, 1037.151123046875, -9810, 0, 247)
(69, 18, -87, -55, -928, -413, -1774, -141, -3330, 172, 1037.151123046875, -9810, 0, 45)
(69, 19, -92, -52, -913, -401, -1782, -112, -3295, 179, 1036.4970703125, -9813, 0, 13)
(69, 19, -92, -52, -913, -401, -1782, -112, -3295, 179, 1036.4970703125, -9813, 0, 13)
(69, 19, -92, -52, -923, -420, -1785, -112, -3295, 179, 1036.4970703125, -9813, 0, 57)
(69, 21, -102, -50, -923, -420, -1785, -112, -3295, 179, 1036.4970703125, -9813, 0, 3)
(69, 21, -102, -50, -917, -423, -1794, -112, -3295, 179, 1036.4970703125, -9813, 0, 240)
(69, 19, -88, -53, -917, -423, -1794, -112, -3295, 179, 1036.4970703125, -9813, 0, 193)
(69, 28, -106, -54, -919, -404, -1787, -112, -3295, 179, 1036.4970703125, -9813, 0, 60)
(69, 28, -106, -54, -919, -404, -1787, -112, -3295, 179, 1036.4970703125, -9813, 0, 60)
(69, 28, -100, -58, -922, -424, -1795, -112, -3295, 179, 1038.1064453125, -9815, 0, 54)
(69, 28, -100, -58, -922, -424, -1795, -112, -3295, 179, 1038.1064453125, -9815, 0, 54)
(69, 23, -88, -57, -928, -420, -1786, -120, -3348, 194, 1038.1064453125, -9815, 0, 85)
(69, 23, -93, -53, -914, -403, -1792, -120, -3348, 194, 1038.1064453125, -9815, 0, 107)
(69, 23, -93, -53, -914, -403, -1792, -120, -3348, 194, 1038.1064453125, -9815, 0, 107)
(69, 18, -99, -49, -921, -426, -1792, -120, -3348, 194, 1038.1064453125, -9815, 0, 102)
(69, 18, -99, -49, -921, -426, -1792, -120, -3348, 194, 1038.1064453125, -9815, 0, 102)
(69, 20, -89, -55, -923, -427, -1791, -120, -3348, 194, 1038.1064453125, -9815, 0, 92)
(69, 19, -97, -50, -910, -403, -1797, -120, -3348, 194, 1038.1064453125, -9815, 0, 176)
(69, 25, -109, -50, -940, -416, -1797, -120, -3348, 194, 1038.1064453125, -9815, 0, 157)
(69, 25, -109, -50, -940, -416, -1797, -120, -3348, 194, 1038.1064453125, -9815, 0, 157)
(69, 24, -92, -56, -925, -415, -1778, -120, -3348, 194, 1038.1064453125, -9815, 0, 111)
(69, 24, -92, -56, -925, -415, -1778, -120, -3348, 194, 1036.822998046875, -9845, 0, 42)
(69, 24, -92, -56, -920, -423, -1795, -120, -3348, 194, 1036.822998046875, -9845, 0, 235)
(69, 20, -93, -52, -922, -409, -1779, -120, -3348, 194, 1036.822998046875, -9845, 0, 37)
