(69, 27, -110, -53, 1871, -179, 864, 5483, -3094, 6131, 1039.370361328125, -9950, 0, 14)
(69, 27, -110, -53, 1871, -179, 864, 5483, -3094, 6131, 1039.370361328125, -9950, 0, 14)
(69, 27, -109, -56, 1852, -182, 857, 5483, -3094, 6131, 1039.370361328125, -9950, 0, 65)
(69, 27, -109, -56, 1852, -182, 857, 5483, -3094, 6131, 1039.370361328125, -9950, 0, 65)
(69, 29, -107, -56, 1860, -185, 850, 5483, -3094, 6131, 1039.370361328125, -9950, 0, 63)
(69, 29, -107, -56, 1860, -185, 850, 5483, -3094, 6131, 1039.468017578125, -9949, 0, 27)
(69, 29, -107, -56, 1869, -185, 877, 5483, -3044, 6191, 1039.468017578125, -9949, 0, 15)
(69, 26, -99, -52, 1869, -185, 877, 5487, -3044, 6191, 1039.468017578125, -9949, 0, 0)
(69, 26, -99, -52, 1869, -187, 866, 5487, -3044, 6191, 1039.468017578125, -9949, 0, 13)
(69, 26, -99, -53, 1867, -187, 866, 5487, -3044, 6191, 1039.468017578125, -9949, 0, 12)
(69, 26, -99, -53, 1867, -187, 866, 5487, -3044, 6191, 1039.468017578125, -9949, 0, 12)
(69, 24, -101, -54, 1861, -181, 873, 5487, -3044, 6191, 1039.468017578125, -9949, 0, 2)
(69, 24, -101, -54, 1861, -181, 873, 5487, -3044, 6191, 1039.468017578125, -9949, 0, 2)
(69, 19, -103, -50, 1863, -178, 868, 5487, -3044, 6191, 1039.468017578125, -9949, 0, 5)
(69, 19, -103, -50, 1863, -178, 868, 5487, -3044, 6191, 1039.468017578125, -9949, 0, 5)
(69, 23, -105, -49, 1859, -186, 865, 5487, -3044, 6191, 1039.468017578125, -9949, 0, 7)
(69, 23, -105, -49, 1859, -186, 865, 5487, -3044, 6191, 1039.468017578125, -9949, 0, 7)
(69, 25, -100, -52, 1860, -188, 870, 5487, -3044, 6191, 1039.468017578125, -9949, 0, 3)
(69, 25, -100, -52, 1860, -188, 870, 5487, -3044, 6191, 1039.468017578125, -9949, 0, 3)
(69, 24, -96, -53, 1865, -191, 878, 5487, -3044, 6191, 1039.468017578125, -9949, 0, 57)
(69, 24, -96, -53, 1865, -191, 878, 5487, -3044, 6191, 1039.468017578125, -9949, 0, 57)
(69, 24, -96, -53, 1855, -186, 865, 5487, -3044, 6191, 1039.468017578125, -9949, 0, 71)
(69, 25, -100, -54, 1855, -186, 865, 5487, -3044, 6191, 1039.468017578125, -9949, 0, 123)
(69, 25, -100, -54, 1855, -180, 848, 5487, -3044, 6191, 1039.468017578125, -9958, 0, 121)
(69, 23, -106, -51, 1849, -180, 848, 5487, -3044, 6191, 1039.0107421875, -9958, 0, 208)
(69, 23, -106, -51, 1849, -180, 848, 5487, -3044, 6191, 1039.0107421875, -9958, 0, 208)
(69, 26, -111, -50, 1863, -189, 860, 5487, -3044, 6191, 1039.0107421875, -9958, 0, 164)
(69, 26, -111, -50, 1863, -189, 860, 5487, -3044, 6191, 1039.0107421875, -9958, 0, 164)
(69, 33, -108, -57, 1862, -182, 859, 5496, -3066, 6157, 1039.0107421875, -9958, 0, 179)
(69, 33, -108, -57, 1862, -182, 859, 5496, -3066, 6157, 1039.0107421875, -9958, 0, 179)
(69, 31, -102, -56, 1869, -187, 857, 5496, -3066, 6157, 1039.0107421875, -9958, 0, 138)
(69, 31, -102, -56, 1869, -187, 857, 5496, -3066, 6157, 1039.0107421875, -9958, 0, 138)
(69, 24, -96, -53, 1880, -186, 871, 5496, -3066, 6157, 1039.0107421875, -9958, 0, 156)
(69, 24, -96, -53, 1880, -186, 871, 5496, -3066, 6157, 1039.0107421875, -9958, 0, 156)
(69, 28, -102, -54, 1872, -191, 852, 5496, -3066, 6157, 1039.0107421875, -9958, 0, 159)
(69, 28, -102, -54, 1872, -191, 852, 5496, -3066, 6157, 1039.0107421875, -9958, 0, 159)
(69, 28, -102, -54, 1833, -187, 853, 5496, -3066, 6157, 1039.0107421875, -9958, 0, 227)
(69, 23, -105, -50, 1833, -187, 853, 5496, -3066, 6157, 1039.0107421875, -9958, 0, 225)
(69, 23, -105, -50, 1833, -187, 841, 5496, -3066, 6157, 1039.0107421875, -9958, 0, 253)
(69, 26, -105, -52, 1843, -179, 841, 5496, -3066, 6157, 1039.0107421875, -9958, 0, 224)
(69, 26, -105, -52, 1843, -179, 841, 5496, -3066, 6157, 1039.0107421875, -9958, 0, 224)
(69, 25, -110, -45, 1839, -190, 856, 5496, -3066, 6157, 1039.0107421875, -9958, 0, 251)
(69, 25, -110, -45, 1839, -190, 856, 5496, -3066, 6157, 1038.859619140625, -9968, 0, 16)
(69, 21, -94, -49, 1863, -174, 857, 5496, -3066, 6157, 1038.859619140625, -9968, 0, 73)
(69, 21, -94, -49, 1863, -174, 857, 5496, -3066, 6157, 1038.859619140625, -9968, 0, 73)
(69, 23, -98, -54, 1882, -185, 866, 5496, -3066, 6157, 1038.859619140625, -9968, 0, 65)
(69, 23, -98, -54, 1882, -185, 866, 5496, -3066, 6157, 1038.859619140625, -9968, 0, 65)
(69, 19, -105, -50, 1856, -191, 856, 5496, -3066, 6157, 1038.859619140625, -9968, 0, 110)
(69, 19, -105, -50, 1856, -191, 856, 5496, -3066, 6157, 1038.859619140625, -9968, 0, 110)
