(69, 24, -103, -53, 2036, -215, 323, 6119, -3974, 5579, 1039.2333984375, -8324, 0, 41)
(69, 21, -102, -51, 2033, -226, 312, 6119, -3974, 5579, 1039.2333984375, -8324, 0, 104)
(69, 21, -102, -51, 2033, -226, 312, 6119, -3974, 5579, 1039.2333984375, -8324, 0, 104)
(69, 22, -102, -51, 2039, -220, 323, 6119, -3974, 5579, 1039.2333984375, -8324, 0, 44)
(254, 10990, -378667500, 1450729950, 630, 24795, 0, 18)
(69, 22, -102, -51, 2039, -220, 323, 6119, -3974, 5579, 1039.2333984375, -8324, 0, 44)
(69, 21, -101, -53, 2034, -219, 327, 6119, -3974, 5579, 1039.2333984375, -8324, 0, 40)
(69, 21, -101, -53, 2034, -219, 327, 6119, -3974, 5579, 1039.2333984375, -8324, 0, 40)
(69, 22, -104, -51, 2033, -220, 328, 6058, -3967, 5595, 1039.294677734375, -8318, 0, 99)
(69, 22, -104, -51, 2033, -220, 328, 6058, -3967, 5595, 1039.294677734375, -8318, 0, 99)
(69, 24, -105, -54, 2036, -217, 324, 6058, -3967, 5595, 1039.294677734375, -8318, 0, 111)
(69, 24, -106, -53, 2042, -221, 334, 6058, -3967, 5595, 1039.294677734375, -8318, 0, 111)
(69, 24, -106, -53, 2042, -221, 334, 6058, -3967, 5595, 1039.294677734375, -8318, 0, 111)
(69, 24, -105, -53, 2042, -220, 322, 6058, -3967, 5595, 1039.294677734375, -8318, 0, 101)
(69, 22, -103, -51, 2030, -223, 316, 6058, -3967, 5595, 1039.294677734375, -8318, 0, 12)
(69, 22, -103, -51, 2030, -223, 316, 6091, -3968, 5546, 1039.294677734375, -8318, 0, 29)
(254, 10980, -378667500, 1450729933, 630, 24784, 0, 0)
(69, 23, -103, -52, 2037, -221, 329, 6091, -3968, 5546, 1039.294677734375, -8318, 0, 113)
(69, 23, -103, -52, 2037, -221, 329, 6091, -3968, 5546, 1039.12353515625, -8331, 0, 22)
(69, 23, -103, -52, 2033, -221, 323, 6091, -3968, 5546, 1039.12353515625, -8331, 0, 24)
(69, 24, -105, -54, 2035, -218, 332, 6091, -3968, 5546, 1039.12353515625, -8331, 0, 23)
(69, 24, -105, -53, 2032, -215, 329, 6091, -3968, 5546, 1039.12353515625, -8331, 0, 31)
(69, 24, -105, -53, 2032, -215, 329, 6091, -3968, 5546, 1039.12353515625, -8331, 0, 31)
(69, 24, -106, -52, 2034, -222, 308, 6091, -3968, 5546, 1039.12353515625, -8331, 0, 109)
(69, 24, -106, -52, 2034, -222, 308, 6091, -3968, 5546, 1039.12353515625, -8331, 0, 109)
(69, 23, -104, -53, 2034, -217, 324, 6091, -3968, 5546, 1039.12353515625, -8331, 0, 30)
(69, 25, -107, -54, 2034, -214, 324, 6119, -3985, 5576, 1039.306884765625, -8324, 0, 149)
